packet_size,timestamp,protocol,ip_src,ip_dst,transport,tls_version,tcp_seq,tcp_ack,tcp_window,tcp_flags,tls_handshake_type,tls_cipher_suite,flow_size,flow_volume,inter_packet_time
56.0,1740682912.86865,TCP,170.114.52.4,192.168.178.140,TCP,Unknown,1.0,1.0,9.0,16.0,Unknown,Unknown,56.0,1.0,0.00011897087097167969
56.0,1740682912.86865,TCP,170.114.52.4,192.168.178.140,TCP,Unknown,1.0,1.0,9.0,16.0,Unknown,Unknown,112.0,2.0,0.0
54.0,1740682912.868701,TCP,192.168.178.140,170.114.52.4,TCP,Unknown,1.0,2.0,516.0,16.0,Unknown,Unknown,54.0,1.0,0.00011897087097167969
54.0,1740682912.868728,TCP,192.168.178.140,170.114.52.4,TCP,Unknown,1.0,2.0,516.0,16.0,Unknown,Unknown,108.0,2.0,2.6941299438476562e-05
56.0,1740682912.938476,TCP,170.114.52.4,192.168.178.140,TCP,Unknown,1.0,1.0,9.0,16.0,Unknown,Unknown,56.0,1.0,0.00011897087097167969
56.0,1740682912.938476,TCP,170.114.52.4,192.168.178.140,TCP,Unknown,1.0,1.0,9.0,16.0,Unknown,Unknown,112.0,2.0,0.0
54.0,1740682912.938518,TCP,192.168.178.140,170.114.52.4,TCP,Unknown,1.0,2.0,516.0,16.0,Unknown,Unknown,54.0,1.0,0.00011897087097167969
54.0,1740682912.938534,TCP,192.168.178.140,170.114.52.4,TCP,Unknown,1.0,2.0,516.0,16.0,Unknown,Unknown,108.0,2.0,1.5974044799804688e-05
68.0,1740682919.92835,TCP,172.64.155.209,192.168.178.140,TCP,Unknown,1.0,2.0,10.0,16.0,Unknown,Unknown,68.0,1.0,0.00011897087097167969
68.0,1740682919.92835,TCP,172.64.155.209,192.168.178.140,TCP,Unknown,1.0,2.0,10.0,16.0,Unknown,Unknown,136.0,2.0,0.0
66.0,1740682921.275886,TCP,192.168.178.140,3.165.255.108,TCP,Unknown,0.0,0.0,65535.0,2.0,Unknown,Unknown,66.0,1.0,0.00011897087097167969
68.0,1740682921.308568,TCP,3.165.255.108,192.168.178.140,TCP,Unknown,0.0,1.0,65535.0,18.0,Unknown,Unknown,68.0,1.0,0.00011897087097167969
54.0,1740682921.308709,TCP,192.168.178.140,3.165.255.108,TCP,Unknown,1.0,1.0,262144.0,16.0,Unknown,Unknown,120.0,2.0,0.03282284736633301
56.0,1740682921.339569,TCP,3.165.255.108,192.168.178.140,TCP,Unknown,1.0,295.0,67072.0,16.0,Unknown,Unknown,124.0,2.0,0.03100109100341797
56.0,1740682921.339569,TCP,3.165.255.108,192.168.178.140,TCP,Unknown,1.0,295.0,67072.0,16.0,Unknown,Unknown,180.0,3.0,0.0
1494.0,1740682921.339569,TCP,3.165.255.108,192.168.178.140,TCP,Unknown,1441.0,295.0,67072.0,24.0,Unknown,Unknown,1674.0,4.0,0.0
54.0,1740682921.339673,TCP,192.168.178.140,3.165.255.108,TCP,Unknown,295.0,4035.0,262144.0,16.0,Unknown,Unknown,174.0,3.0,0.030964136123657227
56.0,1740682921.371247,TCP,3.165.255.108,192.168.178.140,TCP,Unknown,4035.0,359.0,67072.0,16.0,Unknown,Unknown,1730.0,5.0,0.031677961349487305
54.0,1740682921.371341,TCP,192.168.178.140,3.165.255.108,TCP,Unknown,931.0,4276.0,261888.0,16.0,Unknown,Unknown,228.0,4.0,0.03166794776916504
56.0,1740682921.388489,TCP,3.165.255.108,192.168.178.140,TCP,Unknown,4307.0,900.0,68096.0,16.0,Unknown,Unknown,1786.0,6.0,0.017241954803466797
56.0,1740682921.388489,TCP,3.165.255.108,192.168.178.140,TCP,Unknown,4342.0,962.0,68096.0,16.0,Unknown,Unknown,1842.0,7.0,0.0
54.0,1740682921.388575,TCP,192.168.178.140,3.165.255.108,TCP,Unknown,962.0,4342.0,261632.0,16.0,Unknown,Unknown,282.0,5.0,0.017234086990356445
54.0,1740682921.55535,TCP,192.168.178.140,3.165.255.108,TCP,Unknown,962.0,5129.0,260864.0,16.0,Unknown,Unknown,336.0,6.0,0.16677498817443848
54.0,1740682921.558491,TCP,192.168.178.140,3.165.255.108,TCP,Unknown,962.0,5160.0,260864.0,16.0,Unknown,Unknown,390.0,7.0,0.0031409263610839844
88.0,1740682921.558918,_WS.MALFORMED,3.165.255.108,192.168.178.140,TCP,Unknown,5129.0,962.0,68096.0,24.0,Unknown,Unknown,1930.0,8.0,0.17042899131774902
66.0,1740682921.55895,TCP,192.168.178.140,3.165.255.108,TCP,Unknown,962.0,5160.0,260864.0,16.0,Unknown,Unknown,456.0,8.0,0.0004589557647705078
66.0,1740682921.823951,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,0.0,0.0,64240.0,2.0,Unknown,Unknown,66.0,1.0,0.00011897087097167969
68.0,1740682921.8583,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,0.0,1.0,65535.0,18.0,Unknown,Unknown,68.0,1.0,0.00011897087097167969
54.0,1740682921.858411,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,1.0,1.0,131072.0,16.0,Unknown,Unknown,120.0,2.0,0.03446006774902344
68.0,1740682921.858694,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,0.0,1.0,65535.0,18.0,Unknown,Unknown,136.0,2.0,0.0003941059112548828
66.0,1740682921.858708,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,1.0,1.0,131072.0,16.0,Unknown,Unknown,186.0,3.0,0.0002968311309814453
56.0,1740682921.878629,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,1.0,286.0,269568.0,16.0,Unknown,Unknown,192.0,3.0,0.019934892654418945
690.0,1740682921.878629,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,1413.0,286.0,269568.0,24.0,Unknown,Unknown,882.0,4.0,0.0
54.0,1740682921.878721,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,286.0,2049.0,131072.0,16.0,Unknown,Unknown,240.0,4.0,0.020013093948364258
1466.0,1740682921.879351,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,2049.0,286.0,269568.0,16.0,Unknown,Unknown,2348.0,5.0,0.0007219314575195312
54.0,1740682921.889089,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,286.0,3473.0,131072.0,16.0,Unknown,Unknown,294.0,5.0,0.010368108749389648
56.0,1740682921.938928,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,3473.0,366.0,269568.0,16.0,Unknown,Unknown,2404.0,6.0,0.059576988220214844
56.0,1740682921.958281,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,3473.0,568.0,269568.0,16.0,Unknown,Unknown,2460.0,7.0,0.019353151321411133
54.0,1740682921.971343,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,568.0,6296.0,131072.0,16.0,Unknown,Unknown,348.0,6.0,0.08225393295288086
66.0,1740682921.996179,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,0.0,0.0,64240.0,2.0,Unknown,Unknown,66.0,1.0,0.00011897087097167969
68.0,1740682922.022299,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,0.0,1.0,65535.0,18.0,Unknown,Unknown,68.0,1.0,0.00011897087097167969
54.0,1740682922.02245,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,1.0,1.0,131072.0,16.0,Unknown,Unknown,120.0,2.0,0.02627086639404297
1292.0,1740682922.039939,QUIC,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,1292.0,1.0,0.00011897087097167969
1292.0,1740682922.04002,QUIC,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2584.0,2.0,8.106231689453125e-05
68.0,1740682922.055569,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,1.0,1.0,269824.0,16.0,Unknown,Unknown,136.0,2.0,0.03326988220214844
56.0,1740682922.055569,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,1.0,1796.0,268032.0,16.0,Unknown,Unknown,192.0,3.0,0.0
690.0,1740682922.055569,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,1413.0,1796.0,268032.0,24.0,Unknown,Unknown,882.0,4.0,0.0
54.0,1740682922.055668,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,1796.0,2049.0,131072.0,16.0,Unknown,Unknown,174.0,3.0,0.0332181453704834
82.0,1740682922.074246,QUIC,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,82.0,1.0,0.00011897087097167969
1292.0,1740682922.074246,QUIC,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,1374.0,2.0,0.0
1292.0,1740682922.081613,QUIC,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2666.0,3.0,0.007367134094238281
1292.0,1740682922.081613,QUIC,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,3958.0,4.0,0.0
1292.0,1740682922.082289,QUIC,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,3876.0,3.0,0.042268991470336914
1292.0,1740682922.084926,QUIC,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5250.0,5.0,0.003312826156616211
1292.0,1740682922.084926,QUIC,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,6542.0,6.0,0.0
1292.0,1740682922.084926,QUIC,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,7834.0,7.0,0.0
81.0,1740682922.08609,QUIC,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,3957.0,4.0,0.003801107406616211
82.0,1740682922.087723,QUIC,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,4039.0,5.0,0.0016329288482666016
54.0,1740682922.089927,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,2162.0,4076.0,131072.0,16.0,Unknown,Unknown,228.0,4.0,0.03425884246826172
79.0,1740682922.114869,QUIC,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,4118.0,6.0,0.027146100997924805
56.0,1740682922.118847,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,4107.0,2162.0,268032.0,16.0,Unknown,Unknown,938.0,5.0,0.0632779598236084
56.0,1740682922.118847,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,4107.0,2193.0,268032.0,16.0,Unknown,Unknown,994.0,6.0,0.0
865.0,1740682922.118847,HTTP3,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,8699.0,8.0,0.033921003341674805
54.0,1740682922.119017,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,2193.0,4322.0,130816.0,16.0,Unknown,Unknown,282.0,5.0,0.029089927673339844
54.0,1740682922.119115,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,2193.0,4622.0,130560.0,16.0,Unknown,Unknown,336.0,6.0,9.822845458984375e-05
131.0,1740682922.126273,QUIC,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,4249.0,7.0,0.011403799057006836
109.0,1740682922.126492,HTTP3,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,4358.0,8.0,0.00021910667419433594
406.0,1740682922.12788,HTTP3,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,4764.0,9.0,0.0013880729675292969
1292.0,1740682922.129299,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,1292.0,1.0,0.00011897087097167969
1292.0,1740682922.129429,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2584.0,2.0,0.00013017654418945312
1292.0,1740682922.131153,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,1292.0,1.0,0.00011897087097167969
1292.0,1740682922.131499,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2584.0,2.0,0.0003459453582763672
1292.0,1740682922.133271,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,1292.0,1.0,0.00011897087097167969
1292.0,1740682922.133354,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2584.0,2.0,8.296966552734375e-05
1292.0,1740682922.143965,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,1292.0,1.0,0.00011897087097167969
1292.0,1740682922.144034,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2584.0,2.0,6.890296936035156e-05
872.0,1740682922.146988,HTTP3,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,9571.0,9.0,0.028141021728515625
82.0,1740682922.146988,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,82.0,1.0,0.00011897087097167969
206.0,1740682922.14866,HTTP3,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,4970.0,10.0,0.020779848098754883
1292.0,1740682922.155379,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,1374.0,2.0,0.008391141891479492
82.0,1740682922.155379,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,82.0,1.0,0.00011897087097167969
82.0,1740682922.155379,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,82.0,1.0,0.00011897087097167969
1292.0,1740682922.155379,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,1374.0,2.0,0.0
1292.0,1740682922.155379,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2666.0,3.0,0.0
56.0,1740682922.155379,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,4622.0,2232.0,268032.0,16.0,Unknown,Unknown,1050.0,7.0,0.03653216361999512
1292.0,1740682922.155379,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,3958.0,4.0,0.0
559.0,1740682922.155379,HTTP3,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,4517.0,5.0,0.0
56.0,1740682922.155379,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,4622.0,2232.0,268032.0,16.0,Unknown,Unknown,1106.0,8.0,0.0
1292.0,1740682922.155379,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,1374.0,2.0,0.0
1292.0,1740682922.155379,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2666.0,3.0,0.0
1292.0,1740682922.155379,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,3958.0,4.0,0.0
561.0,1740682922.155379,HTTP3,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,4519.0,5.0,0.0
1292.0,1740682922.155379,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2666.0,3.0,0.0
1292.0,1740682922.155379,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,3958.0,4.0,0.0
553.0,1740682922.155379,HTTP3,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,4511.0,5.0,0.0
995.0,1740682922.155379,QUIC,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,10566.0,10.0,0.008391141891479492
81.0,1740682922.155988,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2665.0,3.0,0.026558876037597656
81.0,1740682922.156462,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2665.0,3.0,0.024962902069091797
81.0,1740682922.156831,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2665.0,3.0,0.02347707748413086
75.0,1740682922.157495,QUIC,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5045.0,11.0,0.008835077285766602
82.0,1740682922.157625,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2747.0,4.0,0.0016369819641113281
82.0,1740682922.158067,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2747.0,4.0,0.0016050338745117188
125.0,1740682922.158619,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2872.0,5.0,0.000993967056274414
116.0,1740682922.158823,HTTP3,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2988.0,6.0,0.0002040863037109375
82.0,1740682922.158966,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2747.0,4.0,0.002135038375854492
163.0,1740682922.159114,QUIC,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,10729.0,11.0,0.0037348270416259766
69.0,1740682922.159114,HTTP3,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,10798.0,12.0,0.0
125.0,1740682922.159587,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2872.0,5.0,0.001519918441772461
116.0,1740682922.159725,HTTP3,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2988.0,6.0,0.0001380443572998047
206.0,1740682922.159845,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,3194.0,7.0,0.0001201629638671875
66.0,1740682922.16042,TCP,192.168.178.140,151.101.242.248,TCP,Unknown,0.0,0.0,64240.0,2.0,Unknown,Unknown,66.0,1.0,0.00011897087097167969
75.0,1740682922.160624,QUIC,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5120.0,12.0,0.0031290054321289062
75.0,1740682922.16083,QUIC,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5195.0,13.0,0.00020599365234375
66.0,1740682922.161142,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,0.0,0.0,64240.0,2.0,Unknown,Unknown,66.0,1.0,0.00011897087097167969
125.0,1740682922.161566,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2872.0,5.0,0.002599954605102539
115.0,1740682922.16169,HTTP3,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2987.0,6.0,0.0001239776611328125
206.0,1740682922.161777,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,3193.0,7.0,8.702278137207031e-05
82.0,1740682922.171092,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,82.0,1.0,0.00011897087097167969
1292.0,1740682922.171092,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,1374.0,2.0,0.0
1292.0,1740682922.171092,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2666.0,3.0,0.0
1292.0,1740682922.171092,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,3958.0,4.0,0.0
566.0,1740682922.171092,HTTP3,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,4524.0,5.0,0.0
81.0,1740682922.171635,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2665.0,3.0,0.027601003646850586
66.0,1740682922.172563,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,0.0,0.0,64240.0,2.0,Unknown,Unknown,66.0,1.0,0.00011897087097167969
82.0,1740682922.172748,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2747.0,4.0,0.0011131763458251953
125.0,1740682922.172943,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2872.0,5.0,0.00019502639770507812
113.0,1740682922.173074,HTTP3,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,2985.0,6.0,0.0001308917999267578
626.0,1740682922.17647,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5143.0,6.0,0.021090984344482422
68.0,1740682922.17647,TCP,151.101.242.248,192.168.178.140,TCP,Unknown,0.0,1.0,65535.0,18.0,Unknown,Unknown,68.0,1.0,0.00011897087097167969
54.0,1740682922.176627,TCP,192.168.178.140,151.101.242.248,TCP,Unknown,1.0,1.0,132096.0,16.0,Unknown,Unknown,120.0,2.0,0.016206979751586914
163.0,1740682922.179298,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5306.0,7.0,0.002827882766723633
67.0,1740682922.179298,QUIC,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,10865.0,13.0,0.020184040069580078
626.0,1740682922.179298,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5145.0,6.0,0.023918867111206055
163.0,1740682922.179298,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5308.0,7.0,0.0
626.0,1740682922.179298,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5137.0,6.0,0.023918867111206055
163.0,1740682922.179298,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5300.0,7.0,0.0
73.0,1740682922.18041,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,3061.0,7.0,0.021586894989013672
66.0,1740682922.185502,TCP,192.168.178.140,151.101.242.248,TCP,Unknown,0.0,0.0,64240.0,2.0,Unknown,Unknown,66.0,1.0,0.00011897087097167969
66.0,1740682922.185846,TCP,192.168.178.140,151.101.242.251,TCP,Unknown,0.0,0.0,64240.0,2.0,Unknown,Unknown,66.0,1.0,0.00011897087097167969
68.0,1740682922.190053,TCP,35.186.224.24,192.168.178.140,TCP,Unknown,0.0,1.0,65535.0,18.0,Unknown,Unknown,68.0,1.0,0.00011897087097167969
54.0,1740682922.190192,TCP,192.168.178.140,35.186.224.24,TCP,Unknown,1.0,1.0,131072.0,16.0,Unknown,Unknown,120.0,2.0,0.017628908157348633
561.0,1740682922.190672,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5085.0,6.0,0.01957988739013672
73.0,1740682922.190921,QUIC,192.168.178.140,35.186.224.24,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,3058.0,7.0,0.017847061157226562
163.0,1740682922.191502,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5248.0,7.0,0.0008301734924316406
56.0,1740682922.198461,TCP,151.101.242.248,192.168.178.140,TCP,Unknown,1.0,1453.0,148992.0,16.0,Unknown,Unknown,124.0,2.0,0.02199101448059082
56.0,1740682922.198461,TCP,151.101.242.248,192.168.178.140,TCP,Unknown,1.0,1753.0,152064.0,16.0,Unknown,Unknown,180.0,3.0,0.0
66.0,1740682922.19979,TCP,192.168.178.140,78.134.83.114,TCP,Unknown,0.0,0.0,64240.0,2.0,Unknown,Unknown,66.0,1.0,0.00011897087097167969
1506.0,1740682922.200338,TCP,151.101.242.248,192.168.178.140,TCP,Unknown,1453.0,1753.0,152064.0,16.0,Unknown,Unknown,1686.0,4.0,0.0018768310546875
1506.0,1740682922.200338,TCP,151.101.242.248,192.168.178.140,TCP,Unknown,2905.0,1753.0,152064.0,24.0,Unknown,Unknown,3192.0,5.0,0.0
54.0,1740682922.200413,TCP,192.168.178.140,151.101.242.248,TCP,Unknown,1753.0,5046.0,132096.0,16.0,Unknown,Unknown,174.0,3.0,0.023786067962646484
66.0,1740682922.201526,QUIC,35.186.224.24,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5374.0,8.0,0.022228002548217773
1292.0,1740682922.204038,HTTP3,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,12157.0,14.0,0.024739980697631836
116.0,1740682922.204524,HTTP3,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,12273.0,15.0,0.00048613548278808594
75.0,1740682922.204524,HTTP3,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,12348.0,16.0,0.0
189.0,1740682922.204524,QUIC,142.250.102.84,192.168.178.140,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,12537.0,17.0,0.0
77.0,1740682922.204821,HTTP3,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5272.0,14.0,0.0439910888671875
73.0,1740682922.204914,QUIC,192.168.178.140,142.250.102.84,UDP,Unknown,237544.0,4150.0,65535.0,16.0,Unknown,Unknown,5345.0,15.0,9.298324584960938e-05
68.0,1740682922.204956,TCP,151.101.242.251,192.168.178.140,TCP,Unknown,0.0,1.0,65535.0,18.0,Unknown,Unknown,68.0,1.0,0.00011897087097167969
68.0,1740682922.204956,TCP,151.101.242.248,192.168.178.140,TCP,Unknown,0.0,1.0,65535.0,18.0,Unknown,Unknown,68.0,1.0,0.00011897087097167969
