packet_size,timestamp,protocol,ip_src,ip_dst,transport,tls_version,tcp_seq,tcp_ack,tcp_window,tcp_flags,tls_handshake_type,tls_cipher_suite,flow_size,flow_volume,inter_packet_time,avg_rtt
56.0,1739285656.1642,TCP,144.195.35.126,10.12.16.216,TCP,Unknown,436.0,564.0,11.0,16.0,Unknown,Unknown,1591.0,21.0,3.5091540813446045,1.1741475105285644
92.0,1739285656.1642,TLS,144.195.35.126,10.12.16.216,TCP,0x0303,436.0,564.0,11.0,24.0,Unknown,Unknown,1683.0,22.0,0.0,1.1741475105285644
103.0,1739285656.168818,TLS,144.195.35.126,10.12.16.216,TCP,0x0303,474.0,564.0,11.0,24.0,Unknown,Unknown,1786.0,23.0,0.004617929458618164,1.1741475105285644
54.0,1739285656.16887,TCP,10.12.16.216,144.195.35.126,TCP,Unknown,564.0,523.0,511.0,16.0,Unknown,Unknown,1481.0,17.0,0.20437288284301758,0.15239914258321127
121.0,1739285656.169028,TLS,10.12.16.216,144.195.35.126,TCP,0x0303,564.0,523.0,511.0,24.0,Unknown,Unknown,1602.0,18.0,0.00015807151794433594,0.15239914258321127
85.0,1739285656.318775,MDNS,10.12.27.147,224.0.0.251,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,170.0,2.0,1.0143558979034424,
56.0,1739285656.411682,TCP,144.195.35.126,10.12.16.216,TCP,Unknown,523.0,631.0,11.0,16.0,Unknown,Unknown,1842.0,24.0,0.24286389350891113,1.0894853635267778
342.0,1739285656.833788,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,7342.0,21.0,0.9731769561767578,
342.0,1739285656.83383,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,7684.0,22.0,4.220008850097656e-05,
342.0,1739285656.996318,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,8026.0,23.0,0.16248798370361328,
342.0,1739285656.996393,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,8368.0,24.0,7.486343383789062e-05,
791.0,1739285657.014681,TLS,10.12.16.216,144.195.35.126,TCP,0x0303,4393.0,1009.0,508.0,24.0,Unknown,Unknown,7127.0,37.0,1.982222080230713,0.1810073455174764
113.0,1739285657.114707,DATA,10.12.16.216,144.195.35.126,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,4017.0,33.0,1.0062339305877686,
56.0,1739285657.22213,TCP,144.195.35.126,10.12.16.216,TCP,Unknown,1009.0,5130.0,16.0,16.0,Unknown,Unknown,3094.0,38.0,1.9363131523132324,1.0475925838246065
104.0,1739285657.231775,TLS,144.195.35.126,10.12.16.216,TCP,0x0303,1009.0,5130.0,16.0,24.0,Unknown,Unknown,3198.0,39.0,0.00964498519897461,1.0475925838246065
54.0,1739285657.277676,TCP,10.12.16.216,144.195.35.126,TCP,Unknown,5130.0,1059.0,507.0,16.0,Unknown,Unknown,7181.0,38.0,0.26299500465393066,0.18731408852797288
342.0,1739285657.848085,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,8710.0,25.0,0.8516919612884521,
342.0,1739285657.848144,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,9052.0,26.0,5.91278076171875e-05,
113.0,1739285658.134754,DATA,10.12.16.216,144.195.35.126,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,4130.0,34.0,1.0200469493865967,
92.0,1739285658.564957,TLS,10.12.16.216,144.195.35.126,TCP,0x0303,5130.0,1059.0,507.0,24.0,Unknown,Unknown,7273.0,39.0,1.287280797958374,0.18731408852797288
92.0,1739285658.771234,TLS,144.195.35.126,10.12.16.216,TCP,0x0303,1059.0,5168.0,16.0,24.0,Unknown,Unknown,3290.0,40.0,1.539458990097046,1.0475925838246065
103.0,1739285658.782956,TLS,144.195.35.126,10.12.16.216,TCP,0x0303,1097.0,5168.0,16.0,24.0,Unknown,Unknown,3393.0,41.0,0.01172184944152832,1.0475925838246065
54.0,1739285658.783021,TCP,10.12.16.216,144.195.35.126,TCP,Unknown,5168.0,1146.0,507.0,16.0,Unknown,Unknown,7327.0,40.0,0.2180640697479248,0.18951051575796946
121.0,1739285658.783185,TLS,10.12.16.216,144.195.35.126,TCP,0x0303,5168.0,1146.0,507.0,24.0,Unknown,Unknown,7448.0,41.0,0.000164031982421875,0.18951051575796946
56.0,1739285659.030336,TCP,144.195.35.126,10.12.16.216,TCP,Unknown,1146.0,5235.0,16.0,16.0,Unknown,Unknown,3449.0,42.0,0.24738001823425293,1.003136330180698
56.0,1739285659.115212,TCP,170.114.52.22,10.12.16.216,TCP,Unknown,1.0,1.0,9.0,16.0,Unknown,Unknown,112.0,2.0,15.35958194732666,15.35958194732666
54.0,1739285659.11531,TCP,10.12.16.216,170.114.52.22,TCP,Unknown,1.0,2.0,512.0,16.0,Unknown,Unknown,108.0,2.0,15.359657049179077,15.359657049179077
113.0,1739285659.148825,DATA,10.12.16.216,144.195.35.126,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,4243.0,35.0,1.014070987701416,
92.0,1739285659.277107,NBNS,10.12.16.216,10.12.31.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,92.0,1.0,0.1238868236541748,
56.0,1739285659.283246,TCP,170.114.52.4,10.12.16.216,TCP,Unknown,1.0,1.0,10.0,16.0,Unknown,Unknown,112.0,2.0,15.359293937683105,15.359293937683105
54.0,1739285659.28329,TCP,10.12.16.216,170.114.52.4,TCP,Unknown,1.0,2.0,512.0,16.0,Unknown,Unknown,108.0,2.0,15.359301805496216,15.359301805496216
56.0,1739285659.317239,TCP,170.114.52.4,10.12.16.216,TCP,Unknown,1.0,1.0,10.0,16.0,Unknown,Unknown,112.0,2.0,15.361413955688477,15.361413955688477
54.0,1739285659.317322,TCP,10.12.16.216,170.114.52.4,TCP,Unknown,1.0,2.0,512.0,16.0,Unknown,Unknown,108.0,2.0,15.361459970474243,15.361459970474243
123.0,1739285659.346205,DATA,10.12.16.216,144.195.35.126,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1767.0,13.0,3.555000066757202,
123.0,1739285659.507773,DATA,10.12.16.216,144.195.35.126,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,4366.0,36.0,0.3589479923248291,
123.0,1739285659.50782,DATA,10.12.16.216,144.195.35.126,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1767.0,13.0,3.548395872116089,
56.0,1739285659.509814,TCP,170.114.52.4,10.12.16.216,TCP,Unknown,1.0,1.0,9.0,16.0,Unknown,Unknown,112.0,2.0,15.360280990600586,15.360280990600586
54.0,1739285659.509868,TCP,10.12.16.216,170.114.52.4,TCP,Unknown,1.0,2.0,507.0,16.0,Unknown,Unknown,108.0,2.0,15.360278844833374,15.360278844833374
133.0,1739285659.543101,DATA,144.195.35.126,10.12.16.216,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1669.0,13.0,3.743422031402588,
151.0,1739285659.543394,WG,10.12.16.216,144.195.35.126,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1918.0,14.0,0.1971890926361084,
123.0,1739285659.546212,WG,144.195.35.126,10.12.16.216,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1792.0,14.0,0.0031108856201171875,
133.0,1739285659.706782,DATA,144.195.35.126,10.12.16.216,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1669.0,13.0,3.7475621700286865,
151.0,1739285659.706971,WG,10.12.16.216,144.195.35.126,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,4517.0,37.0,0.19919800758361816,
123.0,1739285659.707644,WG,144.195.35.126,10.12.16.216,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1792.0,14.0,0.0008618831634521484,
133.0,1739285659.711651,DATA,144.195.35.126,10.12.16.216,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1669.0,13.0,3.747457981109619,
151.0,1739285659.71187,WG,10.12.16.216,144.195.35.126,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1918.0,14.0,0.20405006408691406,
92.0,1739285659.711945,TLS,10.12.16.216,144.195.35.126,TCP,0x0303,631.0,523.0,511.0,24.0,Unknown,Unknown,1694.0,19.0,3.542917013168335,0.15239914258321127
123.0,1739285659.712234,WG,144.195.35.126,10.12.16.216,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1792.0,14.0,0.0005829334259033203,
103.0,1739285659.911161,TLS,144.195.35.126,10.12.16.216,TCP,0x0303,523.0,631.0,11.0,24.0,Unknown,Unknown,1945.0,25.0,3.499479055404663,1.0894853635267778
56.0,1739285659.911161,TCP,144.195.35.126,10.12.16.216,TCP,Unknown,572.0,669.0,11.0,16.0,Unknown,Unknown,2001.0,26.0,0.0,0.998694916566213
92.0,1739285659.911161,TLS,144.195.35.126,10.12.16.216,TCP,0x0303,572.0,669.0,11.0,24.0,Unknown,Unknown,2093.0,27.0,0.0,0.998694916566213
54.0,1739285659.911236,TCP,10.12.16.216,144.195.35.126,TCP,Unknown,669.0,610.0,510.0,16.0,Unknown,Unknown,1748.0,20.0,0.19929099082946777,0.15909797804696219
121.0,1739285659.911423,TLS,10.12.16.216,144.195.35.126,TCP,0x0303,669.0,610.0,510.0,24.0,Unknown,Unknown,1869.0,21.0,0.000186920166015625,0.15909797804696219
92.0,1739285660.036089,NBNS,10.12.16.216,10.12.31.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,184.0,2.0,0.7589819431304932,
56.0,1739285660.155787,TCP,144.195.35.126,10.12.16.216,TCP,Unknown,610.0,736.0,11.0,16.0,Unknown,Unknown,2149.0,28.0,0.24462604522705078,0.9406896187708929
342.0,1739285660.182248,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,9394.0,27.0,2.334104061126709,
342.0,1739285660.182945,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,9736.0,28.0,0.0006968975067138672,
214.0,1739285660.192493,DATA,10.12.10.127,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1070.0,5.0,5.006288051605225,
342.0,1739285660.19252,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,10078.0,29.0,0.00957489013671875,
342.0,1739285660.193335,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,10420.0,30.0,0.0008151531219482422,
113.0,1739285660.234243,DATA,10.12.16.216,144.195.35.126,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,4630.0,38.0,0.5272719860076904,
346.0,1739285660.410816,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,10766.0,31.0,0.21748089790344238,
346.0,1739285660.410882,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,11112.0,32.0,6.604194641113281e-05,
356.0,1739285660.435569,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,11468.0,33.0,0.02468705177307129,
356.0,1739285660.43561,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,11824.0,34.0,4.100799560546875e-05,
246.0,1739285660.538607,DATA,10.12.1.35,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1476.0,6.0,5.003548860549927,
342.0,1739285660.565201,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,12166.0,35.0,0.1295909881591797,
342.0,1739285660.565296,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,12508.0,36.0,9.489059448242188e-05,
342.0,1739285660.597752,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,12850.0,37.0,0.032456159591674805,
342.0,1739285660.597852,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,13192.0,38.0,9.989738464355469e-05,
92.0,1739285660.796584,NBNS,10.12.16.216,10.12.31.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,276.0,3.0,0.7604949474334717,
245.0,1739285660.984343,MDNS,10.12.11.205,224.0.0.251,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,245.0,1.0,0.1238868236541748,
425.0,1739285660.987085,MDNS,10.12.14.238,224.0.0.251,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,425.0,1.0,0.1238868236541748,
473.0,1739285660.988607,MDNS,10.12.14.238,224.0.0.251,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,898.0,2.0,0.0015218257904052734,
440.0,1739285660.989136,MDNS,10.12.14.238,224.0.0.251,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1338.0,3.0,0.0005290508270263672,
190.0,1739285660.989958,MDNS,10.12.14.238,224.0.0.251,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1528.0,4.0,0.0008220672607421875,
407.0,1739285660.993704,MDNS,10.12.2.20,224.0.0.251,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,407.0,1.0,0.1238868236541748,
422.0,1739285661.000503,MDNS,10.12.2.20,224.0.0.251,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,829.0,2.0,0.006798982620239258,
189.0,1739285661.003628,MDNS,10.12.2.20,224.0.0.251,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,1018.0,3.0,0.0031249523162841797,
364.0,1739285661.137554,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,13556.0,39.0,0.5397019386291504,
364.0,1739285661.137623,DHCP,0.0.0.0,255.255.255.255,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,13920.0,40.0,6.914138793945312e-05,
113.0,1739285661.334535,DATA,10.12.16.216,144.195.35.126,UDP,Unknown,836.0,836.0,511.0,16.0,Unknown,Unknown,4743.0,39.0,1.1002919673919678,
56.0,1739285661.378381,TCP,170.114.52.83,10.12.16.216,TCP,Unknown,1.0,1.0,9.0,16.0,Unknown,Unknown,112.0,2.0,15.35931396484375,15.35931396484375
54.0,1739285661.378421,TCP,10.12.16.216,170.114.52.83,TCP,Unknown,1.0,2.0,506.0,16.0,Unknown,Unknown,108.0,2.0,15.359300136566162,15.359300136566162
