packet_size,timestamp,protocol,ip_src,ip_dst,transport,tls_version,tcp_seq,tcp_ack,tcp_window,tcp_flags,tls_handshake_type,tls_cipher_suite,flow_size,flow_volume,inter_packet_time
309.0,1741014906.216548,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,10068.0,43.0,0.19303297996520996
309.0,1741014906.217121,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,10377.0,44.0,0.0005729198455810547
786.0,1741014906.224382,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,38630.0,42.0,3.9843788146972656
65.0,1741014906.277195,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,18848.0,48.0,0.2540578842163086
627.0,1741014906.277638,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,19475.0,49.0,0.0004429817199707031
627.0,1741014906.277638,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,20102.0,50.0,0.0
85.0,1741014906.278106,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,10462.0,45.0,0.06098508834838867
74.0,1741014906.299166,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,8887.0,29.0,3.985379934310913
75.0,1741014906.31843,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,38705.0,43.0,0.09404802322387695
738.0,1741014906.326908,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,9625.0,30.0,0.02774214744567871
145.0,1741014906.329336,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,9770.0,31.0,0.002427816390991211
309.0,1741014906.337792,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,10771.0,46.0,0.05968594551086426
309.0,1741014906.337965,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,11080.0,47.0,0.00017309188842773438
81.0,1741014906.342917,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,38786.0,44.0,0.024487018585205078
66.0,1741014906.397939,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,20168.0,51.0,0.1203010082244873
66.0,1741014906.398684,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,20234.0,52.0,0.0007450580596923828
627.0,1741014906.398684,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,20861.0,53.0,0.0
627.0,1741014906.400545,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,21488.0,54.0,0.0018608570098876953
86.0,1741014906.401068,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,11166.0,48.0,0.06310296058654785
68.0,1741014906.418475,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,9838.0,32.0,0.08913898468017578
64.0,1741014906.46034,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,21552.0,55.0,0.05979514122009277
87.0,1741014906.4872,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,11253.0,49.0,0.08613204956054688
309.0,1741014906.518476,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,11562.0,50.0,0.03127598762512207
309.0,1741014906.518692,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,11871.0,51.0,0.00021600723266601562
309.0,1741014906.51968,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,12180.0,52.0,0.000988006591796875
309.0,1741014906.520605,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,12489.0,53.0,0.0009250640869140625
66.0,1741014906.57966,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,21618.0,56.0,0.11931991577148438
633.0,1741014906.580804,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,22251.0,57.0,0.0011441707611083984
627.0,1741014906.580804,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,22878.0,58.0,0.0
626.0,1741014906.580804,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,23504.0,59.0,0.0
86.0,1741014906.581478,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,12575.0,54.0,0.06087303161621094
627.0,1741014906.582342,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,24131.0,60.0,0.0015377998352050781
86.0,1741014906.583019,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,12661.0,55.0,0.0015408992767333984
309.0,1741014906.741741,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,12970.0,56.0,0.158721923828125
309.0,1741014906.742109,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,13279.0,57.0,0.0003681182861328125
66.0,1741014906.801915,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,24197.0,61.0,0.2195730209350586
627.0,1741014906.802797,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,24824.0,62.0,0.0008821487426757812
627.0,1741014906.802797,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,25451.0,63.0,0.0
86.0,1741014906.803014,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,13365.0,58.0,0.06090497970581055
54.0,1741014906.98936,TCP,192.168.20.132,162.159.61.3,TCP,Unknown,1896.0,4290.0,130560.0,17.0,Unknown,Unknown,282.0,5.0,1.1334221363067627
54.0,1741014906.989512,TCP,192.168.20.132,8.8.8.8,TCP,Unknown,2227.0,7328.0,131072.0,17.0,Unknown,Unknown,402.0,7.0,1.3089420795440674
60.0,1741014906.998289,TCP,8.8.8.8,192.168.20.132,TCP,Unknown,7328.0,2228.0,268032.0,17.0,Unknown,Unknown,4735.0,11.0,1.3090271949768066
54.0,1741014906.998346,TCP,192.168.20.132,8.8.8.8,TCP,Unknown,2228.0,7329.0,131072.0,16.0,Unknown,Unknown,456.0,8.0,0.008834123611450195
60.0,1741014907.050744,TCP,162.159.61.3,192.168.20.132,TCP,Unknown,4290.0,1897.0,65536.0,17.0,Unknown,Unknown,1592.0,4.0,1.327214002609253
54.0,1741014907.05078,TCP,192.168.20.132,162.159.61.3,TCP,Unknown,1897.0,4291.0,130560.0,16.0,Unknown,Unknown,336.0,6.0,0.06141996383666992
309.0,1741014907.092425,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,13674.0,59.0,0.2894110679626465
309.0,1741014907.092585,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,13983.0,60.0,0.00015997886657714844
309.0,1741014907.134543,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,14292.0,61.0,0.041957855224609375
309.0,1741014907.134703,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,14601.0,62.0,0.00015997886657714844
66.0,1741014907.153123,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,25517.0,64.0,0.3503258228302002
627.0,1741014907.154534,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,26144.0,65.0,0.0014111995697021484
627.0,1741014907.175358,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,26771.0,66.0,0.020823955535888672
86.0,1741014907.175702,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,14687.0,63.0,0.04099917411804199
66.0,1741014907.199152,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,26837.0,67.0,0.023793935775756836
627.0,1741014907.199152,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,27464.0,68.0,0.0
627.0,1741014907.199152,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,28091.0,69.0,0.0
86.0,1741014907.200194,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,14773.0,64.0,0.02449178695678711
300.0,1741014907.943244,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,15073.0,65.0,0.7430500984191895
300.0,1741014907.943372,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,15373.0,66.0,0.00012803077697753906
66.0,1741014908.002717,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,28157.0,70.0,0.8035650253295898
627.0,1741014908.003562,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,28784.0,71.0,0.0008449554443359375
627.0,1741014908.004332,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,29411.0,72.0,0.0007700920104980469
86.0,1741014908.004547,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,15459.0,67.0,0.06117510795593262
300.0,1741014908.215291,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,15759.0,68.0,0.21074390411376953
300.0,1741014908.215582,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,16059.0,69.0,0.00029087066650390625
67.0,1741014908.279167,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,29478.0,73.0,0.27483487129211426
627.0,1741014908.279167,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,30105.0,74.0,0.0
66.0,1741014908.279167,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,30171.0,75.0,0.0
627.0,1741014908.279167,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,30798.0,76.0,0.0
86.0,1741014908.279996,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,16145.0,70.0,0.06441402435302734
309.0,1741014908.354324,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,16454.0,71.0,0.07432818412780762
309.0,1741014908.354462,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,16763.0,72.0,0.00013780593872070312
66.0,1741014908.413964,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,30864.0,77.0,0.1347970962524414
627.0,1741014908.415131,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,31491.0,78.0,0.0011670589447021484
627.0,1741014908.415131,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,32118.0,79.0,0.0
86.0,1741014908.415738,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,16849.0,73.0,0.06127619743347168
309.0,1741014909.025248,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,17158.0,74.0,0.6095099449157715
309.0,1741014909.025487,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,17467.0,75.0,0.00023889541625976562
66.0,1741014909.087587,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,32184.0,80.0,0.6724560260772705
627.0,1741014909.087587,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,32811.0,81.0,0.0
627.0,1741014909.087587,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,33438.0,82.0,0.0
86.0,1741014909.088165,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,17553.0,76.0,0.06267809867858887
726.0,1741014914.841798,HTTP3,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,9959.0,16.0,15.768119096755981
71.0,1741014914.919459,HTTP3,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,6561.0,19.0,15.817148208618164
74.0,1741014914.945614,QUIC,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,10033.0,17.0,0.10381603240966797
713.0,1741014914.959657,HTTP3,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,7274.0,20.0,0.04019784927368164
220.0,1741014914.960182,QUIC,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,7494.0,21.0,0.0005249977111816406
77.0,1741014914.96081,HTTP3,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,10110.0,18.0,0.015195846557617188
66.0,1741014915.04458,QUIC,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,7560.0,22.0,0.08439803123474121
1022.0,1741014920.117396,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,39808.0,45.0,13.774479150772095
74.0,1741014920.192381,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,9912.0,33.0,13.773905992507935
75.0,1741014920.214422,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,39883.0,46.0,0.09702587127685547
738.0,1741014920.218107,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,10650.0,34.0,0.0257260799407959
170.0,1741014920.220688,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,10820.0,35.0,0.0025811195373535156
81.0,1741014920.246762,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,39964.0,47.0,0.032340049743652344
68.0,1741014920.321074,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,10888.0,36.0,0.10038590431213379
60.0,1741014920.342852,TCP,20.199.120.182,192.168.20.132,TCP,Unknown,365.0,134.0,7659.0,16.0,Unknown,Unknown,60.0,1.0,0.007310152053833008
309.0,1741014920.664281,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,17862.0,77.0,11.576115846633911
309.0,1741014920.664637,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,18171.0,78.0,0.0003561973571777344
309.0,1741014920.664866,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,18480.0,79.0,0.0002288818359375
309.0,1741014920.665043,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,18789.0,80.0,0.00017714500427246094
309.0,1741014920.665157,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,19098.0,81.0,0.00011396408081054688
309.0,1741014920.665309,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,19407.0,82.0,0.0001518726348876953
66.0,1741014920.724208,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,33504.0,83.0,11.636620998382568
66.0,1741014920.725839,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,33570.0,84.0,0.0016307830810546875
627.0,1741014920.726629,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,34197.0,85.0,0.0007901191711425781
627.0,1741014920.726629,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,34824.0,86.0,0.0
86.0,1741014920.72689,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,19493.0,83.0,0.06158113479614258
627.0,1741014920.727029,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,35451.0,87.0,0.0004000663757324219
627.0,1741014920.728341,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,36078.0,88.0,0.0013120174407958984
627.0,1741014920.728341,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,36705.0,89.0,0.0
86.0,1741014920.728651,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,19579.0,84.0,0.0017609596252441406
627.0,1741014920.729564,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,37332.0,90.0,0.001222848892211914
86.0,1741014920.729824,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,19665.0,85.0,0.0011730194091796875
64.0,1741014920.786879,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,37396.0,91.0,0.05731511116027832
87.0,1741014920.816533,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,19752.0,86.0,0.08670902252197266
1020.0,1741014921.100412,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,40984.0,48.0,0.8536498546600342
74.0,1741014921.176421,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,10962.0,37.0,0.8553469181060791
75.0,1741014921.200225,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,41059.0,49.0,0.09981322288513184
738.0,1741014921.200475,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,11700.0,38.0,0.02405405044555664
208.0,1741014921.200475,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,11908.0,39.0,0.0
81.0,1741014921.216231,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,41140.0,50.0,0.016005992889404297
68.0,1741014921.290492,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,11976.0,40.0,0.09001708030700684
309.0,1741014924.360776,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,20061.0,87.0,3.5442428588867188
309.0,1741014924.360996,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,20370.0,88.0,0.0002200603485107422
66.0,1741014924.422576,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,37462.0,92.0,3.6356968879699707
626.0,1741014924.426615,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,38088.0,93.0,0.00403904914855957
627.0,1741014924.426615,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,38715.0,94.0,0.0
87.0,1741014924.448139,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,20457.0,89.0,0.0871429443359375
54.0,1741014924.936599,TCP,192.168.20.132,74.248.74.217,TCP,Unknown,51.0,40.0,511.0,16.0,Unknown,Unknown,54.0,1.0,0.007310152053833008
309.0,1741014925.015057,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,20766.0,90.0,0.566918134689331
309.0,1741014925.015337,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,21075.0,91.0,0.0002799034118652344
66.0,1741014925.075706,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,38781.0,95.0,0.6490910053253174
627.0,1741014925.075822,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,39408.0,96.0,0.00011610984802246094
627.0,1741014925.075822,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,40035.0,97.0,0.0
87.0,1741014925.0932,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,21162.0,92.0,0.07786297798156738
1285.0,1741014925.773723,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,42425.0,51.0,4.557491779327393
227.0,1741014925.773862,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,42652.0,52.0,0.00013899803161621094
74.0,1741014925.870885,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,12050.0,41.0,4.580392837524414
75.0,1741014925.888755,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,42727.0,53.0,0.11489319801330566
738.0,1741014925.89695,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,12788.0,42.0,0.02606511116027832
112.0,1741014925.897265,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,12900.0,43.0,0.00031495094299316406
81.0,1741014925.921458,DATA,192.168.20.132,216.58.206.78,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,42808.0,54.0,0.03270292282104492
68.0,1741014925.995557,DATA,216.58.206.78,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,12968.0,44.0,0.09829211235046387
309.0,1741014927.66353,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,21471.0,93.0,2.5703301429748535
309.0,1741014927.663802,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,21780.0,94.0,0.00027179718017578125
67.0,1741014927.723871,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,40102.0,98.0,2.6480488777160645
67.0,1741014927.723871,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,40169.0,99.0,0.0
627.0,1741014927.724873,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,40796.0,100.0,0.0010020732879638672
627.0,1741014927.724873,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,41423.0,101.0,0.0
87.0,1741014927.744054,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,21867.0,95.0,0.08025217056274414
300.0,1741014930.218267,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,22167.0,96.0,2.474212884902954
300.0,1741014930.21843,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,22467.0,97.0,0.00016307830810546875
66.0,1741014930.294773,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,41489.0,102.0,2.5699000358581543
627.0,1741014930.294773,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,42116.0,103.0,0.0
627.0,1741014930.294773,DATA,172.64.41.3,192.168.20.132,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,42743.0,104.0,0.0
87.0,1741014930.320271,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,22554.0,98.0,0.10184097290039062
309.0,1741014932.440355,DATA,192.168.20.132,172.64.41.3,UDP,Unknown,1832.0,1832.0,131072.0,16.0,Unknown,Unknown,22863.0,99.0,2.120084047317505
